,freight_demand_scenario,energy_system_scenario,region,year,energy_price,technology,energy_price_unit
13111,increase_maritime,net_zero_2050,south_west,2040,0.05680024609627772,catenary,$/kWh
13118,increase_maritime,business_as_usual,south_west,2040,0.07886965122791834,catenary,$/kWh
13164,increase_maritime,50%_reduction_2050,south_west,2045,0.06533077381503677,catenary,$/kWh
13165,increase_maritime,net_zero_2050,south_west,2045,0.05792536216739586,catenary,$/kWh
13172,increase_maritime,business_as_usual,south_west,2045,0.07670700071907649,catenary,$/kWh
13218,increase_maritime,50%_reduction_2050,south_west,2050,0.05806434353467911,catenary,$/kWh
13219,increase_maritime,net_zero_2050,south_west,2050,0.05806434353467911,catenary,$/kWh
13226,increase_maritime,business_as_usual,south_west,2050,0.0736837096147704,catenary,$/kWh
13326,increase_maritime,50%_reduction_2050,texas,2025,0.06579425671625269,catenary,$/kWh
13327,increase_maritime,net_zero_2050,texas,2025,0.06665183651298301,catenary,$/kWh
13334,increase_maritime,business_as_usual,texas,2025,0.06236381167235057,catenary,$/kWh
13380,increase_maritime,50%_reduction_2050,texas,2030,0.06588072968855865,catenary,$/kWh
13381,increase_maritime,net_zero_2050,texas,2030,0.06575417676747686,catenary,$/kWh
13388,increase_maritime,business_as_usual,texas,2030,0.06564597042488217,catenary,$/kWh
13434,increase_maritime,50%_reduction_2050,texas,2035,0.06516671330138309,catenary,$/kWh
13435,increase_maritime,net_zero_2050,texas,2035,0.061496518030076344,catenary,$/kWh
13442,increase_maritime,business_as_usual,texas,2035,0.06544691035626023,catenary,$/kWh
13488,increase_maritime,50%_reduction_2050,texas,2040,0.06183721979493737,catenary,$/kWh
13489,increase_maritime,net_zero_2050,texas,2040,0.0612086908879468,catenary,$/kWh
13496,increase_maritime,business_as_usual,texas,2040,0.06614745334364878,catenary,$/kWh
13542,increase_maritime,50%_reduction_2050,texas,2045,0.0531426664534087,catenary,$/kWh
13543,increase_maritime,net_zero_2050,texas,2045,0.0595354858155186,catenary,$/kWh
13550,increase_maritime,business_as_usual,texas,2045,0.06386177219208201,catenary,$/kWh
13596,increase_maritime,50%_reduction_2050,texas,2050,0.05796277438514105,catenary,$/kWh
13597,increase_maritime,net_zero_2050,texas,2050,0.059565481900202145,catenary,$/kWh
13604,increase_maritime,business_as_usual,texas,2050,0.06254302350545268,catenary,$/kWh
631,population_shift,50%_reduction_2050,california,2025,4.772920388254652,biodiesel,$/Gallon
632,population_shift,50%_reduction_2050,california,2030,3.740360713514259,biodiesel,$/Gallon
633,population_shift,50%_reduction_2050,california,2035,2.9303115012610093,biodiesel,$/Gallon
634,population_shift,50%_reduction_2050,california,2040,2.296037528301648,biodiesel,$/Gallon
635,population_shift,50%_reduction_2050,california,2045,1.7990149034361336,biodiesel,$/Gallon
636,population_shift,50%_reduction_2050,california,2050,1.4095596251977167,biodiesel,$/Gallon
638,population_shift,50%_reduction_2050,central,2025,6.544378166959326,biodiesel,$/Gallon
639,population_shift,50%_reduction_2050,central,2030,4.7738559240854,biodiesel,$/Gallon
640,population_shift,50%_reduction_2050,central,2035,4.064900876767099,biodiesel,$/Gallon
641,population_shift,50%_reduction_2050,central,2040,3.2186700692262247,biodiesel,$/Gallon
642,population_shift,50%_reduction_2050,central,2045,2.639085993361123,biodiesel,$/Gallon
643,population_shift,50%_reduction_2050,central,2050,2.147778334786218,biodiesel,$/Gallon
645,population_shift,50%_reduction_2050,middle_atlantic,2025,7.700463150390757,biodiesel,$/Gallon
646,population_shift,50%_reduction_2050,middle_atlantic,2030,5.742970279277992,biodiesel,$/Gallon
647,population_shift,50%_reduction_2050,middle_atlantic,2035,4.694229344694721,biodiesel,$/Gallon
648,population_shift,50%_reduction_2050,middle_atlantic,2040,3.7254142487030135,biodiesel,$/Gallon
649,population_shift,50%_reduction_2050,middle_atlantic,2045,3.2789776681129568,biodiesel,$/Gallon
650,population_shift,50%_reduction_2050,middle_atlantic,2050,2.832653351089204,biodiesel,$/Gallon
652,population_shift,50%_reduction_2050,north_east,2025,7.258484527823705,biodiesel,$/Gallon
653,population_shift,50%_reduction_2050,north_east,2030,5.363275456735172,biodiesel,$/Gallon
654,population_shift,50%_reduction_2050,north_east,2035,4.396734185071953,biodiesel,$/Gallon
655,population_shift,50%_reduction_2050,north_east,2040,3.4923195669695377,biodiesel,$/Gallon
656,population_shift,50%_reduction_2050,north_east,2045,3.0963474830408297,biodiesel,$/Gallon
657,population_shift,50%_reduction_2050,north_east,2050,2.6865928243710946,biodiesel,$/Gallon
659,population_shift,50%_reduction_2050,north_west,2025,4.7729186144474784,biodiesel,$/Gallon
660,population_shift,50%_reduction_2050,north_west,2030,3.739670650374799,biodiesel,$/Gallon
661,population_shift,50%_reduction_2050,north_west,2035,2.9301429639338745,biodiesel,$/Gallon
662,population_shift,50%_reduction_2050,north_west,2040,2.295854048021277,biodiesel,$/Gallon
663,population_shift,50%_reduction_2050,north_west,2045,1.798897160295105,biodiesel,$/Gallon
664,population_shift,50%_reduction_2050,north_west,2050,1.4095072551029233,biodiesel,$/Gallon
666,population_shift,50%_reduction_2050,north_central,2025,6.545141450154655,biodiesel,$/Gallon
667,population_shift,50%_reduction_2050,north_central,2030,4.773852848612357,biodiesel,$/Gallon
668,population_shift,50%_reduction_2050,north_central,2035,4.064901018764956,biodiesel,$/Gallon
669,population_shift,50%_reduction_2050,north_central,2040,3.2186701356700778,biodiesel,$/Gallon
670,population_shift,50%_reduction_2050,north_central,2045,2.639085988125609,biodiesel,$/Gallon
671,population_shift,50%_reduction_2050,north_central,2050,2.1477783469359517,biodiesel,$/Gallon
673,population_shift,50%_reduction_2050,south_east,2025,6.872421128513458,biodiesel,$/Gallon
674,population_shift,50%_reduction_2050,south_east,2030,5.058059146221049,biodiesel,$/Gallon
675,population_shift,50%_reduction_2050,south_east,2035,4.157370438738833,biodiesel,$/Gallon
676,population_shift,50%_reduction_2050,south_east,2040,3.3046675495516307,biodiesel,$/Gallon
677,population_shift,50%_reduction_2050,south_east,2045,2.9493059127176005,biodiesel,$/Gallon
678,population_shift,50%_reduction_2050,south_east,2050,2.5713883087198752,biodiesel,$/Gallon
680,population_shift,50%_reduction_2050,south_west,2025,4.772918882505446,biodiesel,$/Gallon
681,population_shift,50%_reduction_2050,south_west,2030,3.7396707714760793,biodiesel,$/Gallon
682,population_shift,50%_reduction_2050,south_west,2035,2.9301426458549096,biodiesel,$/Gallon
683,population_shift,50%_reduction_2050,south_west,2040,2.295854135818972,biodiesel,$/Gallon
684,population_shift,50%_reduction_2050,south_west,2045,1.7988970991190942,biodiesel,$/Gallon
685,population_shift,50%_reduction_2050,south_west,2050,1.4095072251494605,biodiesel,$/Gallon
687,population_shift,50%_reduction_2050,texas,2025,6.704405497519079,biodiesel,$/Gallon
688,population_shift,50%_reduction_2050,texas,2030,4.920432472231943,biodiesel,$/Gallon
689,population_shift,50%_reduction_2050,texas,2035,4.049325802005377,biodiesel,$/Gallon
690,population_shift,50%_reduction_2050,texas,2040,3.219908295460945,biodiesel,$/Gallon
691,population_shift,50%_reduction_2050,texas,2045,2.8828932708848454,biodiesel,$/Gallon
692,population_shift,50%_reduction_2050,texas,2050,2.519357004047212,biodiesel,$/Gallon
1765,population_shift,net_zero_2050,california,2025,4.7729467916785415,biodiesel,$/Gallon
1766,population_shift,net_zero_2050,california,2030,3.740231126268221,biodiesel,$/Gallon
1767,population_shift,net_zero_2050,california,2035,2.9303715975054883,biodiesel,$/Gallon
1768,population_shift,net_zero_2050,california,2040,2.2960731638421144,biodiesel,$/Gallon
1769,population_shift,net_zero_2050,california,2045,1.7990961477522158,biodiesel,$/Gallon
1770,population_shift,net_zero_2050,california,2050,1.4096617519191466,biodiesel,$/Gallon
1772,population_shift,net_zero_2050,central,2025,6.800086672369955,biodiesel,$/Gallon
1773,population_shift,net_zero_2050,central,2030,5.303818745645889,biodiesel,$/Gallon
1774,population_shift,net_zero_2050,central,2035,4.552163339808279,biodiesel,$/Gallon
1775,population_shift,net_zero_2050,central,2040,3.821690317314664,biodiesel,$/Gallon
1776,population_shift,net_zero_2050,central,2045,3.2968272805823324,biodiesel,$/Gallon
1777,population_shift,net_zero_2050,central,2050,2.6581710418021043,biodiesel,$/Gallon
1779,population_shift,net_zero_2050,middle_atlantic,2025,8.002190956294234,biodiesel,$/Gallon
1780,population_shift,net_zero_2050,middle_atlantic,2030,6.286526061469815,biodiesel,$/Gallon
1781,population_shift,net_zero_2050,middle_atlantic,2035,6.238051749954258,biodiesel,$/Gallon
1782,population_shift,net_zero_2050,middle_atlantic,2040,5.635997326765153,biodiesel,$/Gallon
1783,population_shift,net_zero_2050,middle_atlantic,2045,5.362938464374423,biodiesel,$/Gallon
1784,population_shift,net_zero_2050,middle_atlantic,2050,4.449761188131655,biodiesel,$/Gallon
1786,population_shift,net_zero_2050,north_east,2025,7.560213596053665,biodiesel,$/Gallon
1787,population_shift,net_zero_2050,north_east,2030,5.9068323425315725,biodiesel,$/Gallon
1788,population_shift,net_zero_2050,north_east,2035,5.940557571235829,biodiesel,$/Gallon
1789,population_shift,net_zero_2050,north_east,2040,5.402903920424487,biodiesel,$/Gallon
1790,population_shift,net_zero_2050,north_east,2045,5.180308862083089,biodiesel,$/Gallon
1791,population_shift,net_zero_2050,north_east,2050,4.303701059333947,biodiesel,$/Gallon
1793,population_shift,net_zero_2050,north_west,2025,4.772944024798353,biodiesel,$/Gallon
1794,population_shift,net_zero_2050,north_west,2030,3.739722017970848,biodiesel,$/Gallon
1795,population_shift,net_zero_2050,north_west,2035,2.9302907187334357,biodiesel,$/Gallon
1796,population_shift,net_zero_2050,north_west,2040,2.296037821841328,biodiesel,$/Gallon
1797,population_shift,net_zero_2050,north_west,2045,1.7990956347366835,biodiesel,$/Gallon
1798,population_shift,net_zero_2050,north_west,2050,1.4096618444795317,biodiesel,$/Gallon
1800,population_shift,net_zero_2050,north_central,2025,6.800086785822151,biodiesel,$/Gallon
1801,population_shift,net_zero_2050,north_central,2030,5.303818765635073,biodiesel,$/Gallon
1802,population_shift,net_zero_2050,north_central,2035,4.552163475641524,biodiesel,$/Gallon
1803,population_shift,net_zero_2050,north_central,2040,3.821690261159376,biodiesel,$/Gallon
1804,population_shift,net_zero_2050,north_central,2045,3.296827303832684,biodiesel,$/Gallon
1805,population_shift,net_zero_2050,north_central,2050,2.658171100945848,biodiesel,$/Gallon
1807,population_shift,net_zero_2050,south_east,2025,7.174149061932112,biodiesel,$/Gallon
1808,population_shift,net_zero_2050,south_east,2030,5.60161496241151,biodiesel,$/Gallon
1809,population_shift,net_zero_2050,south_east,2035,5.701192882077692,biodiesel,$/Gallon
1810,population_shift,net_zero_2050,south_east,2040,5.215250645567065,biodiesel,$/Gallon
1811,population_shift,net_zero_2050,south_east,2045,5.033266720828343,biodiesel,$/Gallon
1812,population_shift,net_zero_2050,south_east,2050,4.188496162961404,biodiesel,$/Gallon
1814,population_shift,net_zero_2050,south_west,2025,4.772945504697598,biodiesel,$/Gallon
1815,population_shift,net_zero_2050,south_west,2030,3.7397220283402537,biodiesel,$/Gallon
1816,population_shift,net_zero_2050,south_west,2035,2.9302898808769893,biodiesel,$/Gallon
1817,population_shift,net_zero_2050,south_west,2040,2.2960377476299274,biodiesel,$/Gallon
1818,population_shift,net_zero_2050,south_west,2045,1.7990958983813383,biodiesel,$/Gallon
1819,population_shift,net_zero_2050,south_west,2050,1.409661658366006,biodiesel,$/Gallon
1821,population_shift,net_zero_2050,texas,2025,7.00613759051283,biodiesel,$/Gallon
1822,population_shift,net_zero_2050,texas,2030,5.463992975582457,biodiesel,$/Gallon
1823,population_shift,net_zero_2050,texas,2035,5.593151923009839,biodiesel,$/Gallon
1824,population_shift,net_zero_2050,texas,2040,5.130494657761004,biodiesel,$/Gallon
1825,population_shift,net_zero_2050,texas,2045,4.966855936736092,biodiesel,$/Gallon
1826,population_shift,net_zero_2050,texas,2050,4.136465308587241,biodiesel,$/Gallon
3277,population_shift,business_as_usual,california,2025,4.772874777943682,biodiesel,$/Gallon
3278,population_shift,business_as_usual,california,2030,3.7400576005763897,biodiesel,$/Gallon
3279,population_shift,business_as_usual,california,2035,2.9302905751309267,biodiesel,$/Gallon
3280,population_shift,business_as_usual,california,2040,2.2959965368397595,biodiesel,$/Gallon
3281,population_shift,business_as_usual,california,2045,1.7989188786810997,biodiesel,$/Gallon
3282,population_shift,business_as_usual,california,2050,1.4094956891975354,biodiesel,$/Gallon
3284,population_shift,business_as_usual,central,2025,6.55021003551034,biodiesel,$/Gallon
3285,population_shift,business_as_usual,central,2030,5.132261344698992,biodiesel,$/Gallon
3286,population_shift,business_as_usual,central,2035,4.021260828345835,biodiesel,$/Gallon
3287,population_shift,business_as_usual,central,2040,3.150763313468346,biodiesel,$/Gallon
3288,population_shift,business_as_usual,central,2045,2.4687053876481384,biodiesel,$/Gallon
3289,population_shift,business_as_usual,central,2050,1.934295286149358,biodiesel,$/Gallon
3291,population_shift,business_as_usual,middle_atlantic,2025,9.636363868089395,biodiesel,$/Gallon
3292,population_shift,business_as_usual,middle_atlantic,2030,7.739382091383038,biodiesel,$/Gallon
3293,population_shift,business_as_usual,middle_atlantic,2035,6.21081349955596,biodiesel,$/Gallon
3294,population_shift,business_as_usual,middle_atlantic,2040,5.005801231760565,biodiesel,$/Gallon
3295,population_shift,business_as_usual,middle_atlantic,2045,4.01836932852504,biodiesel,$/Gallon
3296,population_shift,business_as_usual,middle_atlantic,2050,3.1423727417499845,biodiesel,$/Gallon
3298,population_shift,business_as_usual,north_east,2025,9.21164803127724,biodiesel,$/Gallon
3299,population_shift,business_as_usual,north_east,2030,7.370374605137249,biodiesel,$/Gallon
3300,population_shift,business_as_usual,north_east,2035,5.919585592626095,biodiesel,$/Gallon
3301,population_shift,business_as_usual,north_east,2040,4.778153463477525,biodiesel,$/Gallon
3302,population_shift,business_as_usual,north_east,2045,3.8385064689557566,biodiesel,$/Gallon
3303,population_shift,business_as_usual,north_east,2050,3.0038671072508607,biodiesel,$/Gallon
3305,population_shift,business_as_usual,north_west,2025,4.772872360151382,biodiesel,$/Gallon
3306,population_shift,business_as_usual,north_west,2030,3.739671523687567,biodiesel,$/Gallon
3307,population_shift,business_as_usual,north_west,2035,2.9301290172707755,biodiesel,$/Gallon
3308,population_shift,business_as_usual,north_west,2040,2.295833525906867,biodiesel,$/Gallon
3309,population_shift,business_as_usual,north_west,2045,1.7988454263880989,biodiesel,$/Gallon
3310,population_shift,business_as_usual,north_west,2050,1.40944254826837,biodiesel,$/Gallon
3312,population_shift,business_as_usual,north_central,2025,6.55021013030649,biodiesel,$/Gallon
3313,population_shift,business_as_usual,north_central,2030,5.132261348736329,biodiesel,$/Gallon
3314,population_shift,business_as_usual,north_central,2035,4.02126087872185,biodiesel,$/Gallon
3315,population_shift,business_as_usual,north_central,2040,3.1507632936194248,biodiesel,$/Gallon
3316,population_shift,business_as_usual,north_central,2045,2.468705402020981,biodiesel,$/Gallon
3317,population_shift,business_as_usual,north_central,2050,1.9342952953974508,biodiesel,$/Gallon
3319,population_shift,business_as_usual,south_east,2025,8.82853336381541,biodiesel,$/Gallon
3320,population_shift,business_as_usual,south_east,2030,7.068486978327497,biodiesel,$/Gallon
3321,population_shift,business_as_usual,south_east,2035,5.685150520288782,biodiesel,$/Gallon
3322,population_shift,business_as_usual,south_east,2040,4.593931368813531,biodiesel,$/Gallon
3323,population_shift,business_as_usual,south_east,2045,3.695658910426745,biodiesel,$/Gallon
3324,population_shift,business_as_usual,south_east,2050,2.889520633052541,biodiesel,$/Gallon
3326,population_shift,business_as_usual,south_west,2025,4.772871920789693,biodiesel,$/Gallon
3327,population_shift,business_as_usual,south_west,2030,3.739671053027133,biodiesel,$/Gallon
3328,population_shift,business_as_usual,south_west,2035,2.930129216521,biodiesel,$/Gallon
3329,population_shift,business_as_usual,south_west,2040,2.2958335777970222,biodiesel,$/Gallon
3330,population_shift,business_as_usual,south_west,2045,1.798845431691892,biodiesel,$/Gallon
3331,population_shift,business_as_usual,south_west,2050,1.4094424914877577,biodiesel,$/Gallon
3333,population_shift,business_as_usual,texas,2025,8.42360226202732,biodiesel,$/Gallon
3334,population_shift,business_as_usual,texas,2030,6.733893794636427,biodiesel,$/Gallon
3335,population_shift,business_as_usual,texas,2035,5.428104637438446,biodiesel,$/Gallon
3336,population_shift,business_as_usual,texas,2040,4.389900797739252,biodiesel,$/Gallon
3337,population_shift,business_as_usual,texas,2045,3.537099487415515,biodiesel,$/Gallon
3338,population_shift,business_as_usual,texas,2050,2.762843515849223,biodiesel,$/Gallon
4033,population_shift,50%_reduction_2050,california,2025,5.2896200630737775,hydrogen,$/kg
4034,population_shift,50%_reduction_2050,california,2030,3.1678554232470515,hydrogen,$/kg
4035,population_shift,50%_reduction_2050,california,2035,1.9360401699986576,hydrogen,$/kg
4036,population_shift,50%_reduction_2050,california,2040,2.472654083458268,hydrogen,$/kg
4037,population_shift,50%_reduction_2050,california,2045,2.55646383721755,hydrogen,$/kg
4038,population_shift,50%_reduction_2050,california,2050,1.8769107295946483,hydrogen,$/kg
4040,population_shift,50%_reduction_2050,central,2025,5.048767761286428,hydrogen,$/kg
4041,population_shift,50%_reduction_2050,central,2030,2.858144082902386,hydrogen,$/kg
4042,population_shift,50%_reduction_2050,central,2035,1.980603090450876,hydrogen,$/kg
4043,population_shift,50%_reduction_2050,central,2040,1.888067699688148,hydrogen,$/kg
4044,population_shift,50%_reduction_2050,central,2045,1.9593962401244087,hydrogen,$/kg
4045,population_shift,50%_reduction_2050,central,2050,1.0288400986068984,hydrogen,$/kg
4047,population_shift,50%_reduction_2050,middle_atlantic,2025,5.122267257572211,hydrogen,$/kg
4048,population_shift,50%_reduction_2050,middle_atlantic,2030,2.8431178371776946,hydrogen,$/kg
4049,population_shift,50%_reduction_2050,middle_atlantic,2035,2.079233029290904,hydrogen,$/kg
4050,population_shift,50%_reduction_2050,middle_atlantic,2040,1.855057612804275,hydrogen,$/kg
4051,population_shift,50%_reduction_2050,middle_atlantic,2045,2.1916283019947684,hydrogen,$/kg
4052,population_shift,50%_reduction_2050,middle_atlantic,2050,1.6372011619527762,hydrogen,$/kg
4054,population_shift,50%_reduction_2050,north_east,2025,5.640496630733005,hydrogen,$/kg
4055,population_shift,50%_reduction_2050,north_east,2030,3.1235117142967908,hydrogen,$/kg
4056,population_shift,50%_reduction_2050,north_east,2035,2.381123954069954,hydrogen,$/kg
4057,population_shift,50%_reduction_2050,north_east,2040,1.994981008327424,hydrogen,$/kg
4058,population_shift,50%_reduction_2050,north_east,2045,2.7302398474307283,hydrogen,$/kg
4059,population_shift,50%_reduction_2050,north_east,2050,1.825795680241998,hydrogen,$/kg
4061,population_shift,50%_reduction_2050,north_west,2025,4.387633514568522,hydrogen,$/kg
4062,population_shift,50%_reduction_2050,north_west,2030,2.6900611691980765,hydrogen,$/kg
4063,population_shift,50%_reduction_2050,north_west,2035,1.7041459541568722,hydrogen,$/kg
4064,population_shift,50%_reduction_2050,north_west,2040,1.9388153661516152,hydrogen,$/kg
4065,population_shift,50%_reduction_2050,north_west,2045,2.06594946426548,hydrogen,$/kg
4066,population_shift,50%_reduction_2050,north_west,2050,1.4298426466956176,hydrogen,$/kg
4068,population_shift,50%_reduction_2050,north_central,2025,5.068010556551536,hydrogen,$/kg
4069,population_shift,50%_reduction_2050,north_central,2030,2.8539553428568616,hydrogen,$/kg
4070,population_shift,50%_reduction_2050,north_central,2035,2.013801770522163,hydrogen,$/kg
4071,population_shift,50%_reduction_2050,north_central,2040,1.848796790138518,hydrogen,$/kg
4072,population_shift,50%_reduction_2050,north_central,2045,2.1396513681282743,hydrogen,$/kg
4073,population_shift,50%_reduction_2050,north_central,2050,1.1548029437634435,hydrogen,$/kg
4075,population_shift,50%_reduction_2050,south_east,2025,4.84610657250653,hydrogen,$/kg
4076,population_shift,50%_reduction_2050,south_east,2030,2.687825082162564,hydrogen,$/kg
4077,population_shift,50%_reduction_2050,south_east,2035,1.944029846884334,hydrogen,$/kg
4078,population_shift,50%_reduction_2050,south_east,2040,1.77583959033542,hydrogen,$/kg
4079,population_shift,50%_reduction_2050,south_east,2045,2.0814373812597866,hydrogen,$/kg
4080,population_shift,50%_reduction_2050,south_east,2050,1.3010835917540513,hydrogen,$/kg
4082,population_shift,50%_reduction_2050,south_west,2025,4.292737351867863,hydrogen,$/kg
4083,population_shift,50%_reduction_2050,south_west,2030,2.6753215814913336,hydrogen,$/kg
4084,population_shift,50%_reduction_2050,south_west,2035,1.6994246967822888,hydrogen,$/kg
4085,population_shift,50%_reduction_2050,south_west,2040,1.9455162542794608,hydrogen,$/kg
4086,population_shift,50%_reduction_2050,south_west,2045,2.185932977269462,hydrogen,$/kg
4087,population_shift,50%_reduction_2050,south_west,2050,1.5329641561512912,hydrogen,$/kg
4089,population_shift,50%_reduction_2050,texas,2025,4.713033191476472,hydrogen,$/kg
4090,population_shift,50%_reduction_2050,texas,2030,2.707304974835326,hydrogen,$/kg
4091,population_shift,50%_reduction_2050,texas,2035,1.877302900914096,hydrogen,$/kg
4092,population_shift,50%_reduction_2050,texas,2040,1.8258177470667865,hydrogen,$/kg
4093,population_shift,50%_reduction_2050,texas,2045,1.961803706110532,hydrogen,$/kg
4094,population_shift,50%_reduction_2050,texas,2050,1.1600433150529077,hydrogen,$/kg
5167,population_shift,net_zero_2050,california,2025,6.427865604756058,hydrogen,$/kg
5168,population_shift,net_zero_2050,california,2030,3.189442870630489,hydrogen,$/kg
5169,population_shift,net_zero_2050,california,2035,2.648646937004964,hydrogen,$/kg
5170,population_shift,net_zero_2050,california,2040,2.763013687461119,hydrogen,$/kg
5171,population_shift,net_zero_2050,california,2045,3.5549307499784035,hydrogen,$/kg
5172,population_shift,net_zero_2050,california,2050,2.856175498051851,hydrogen,$/kg
5174,population_shift,net_zero_2050,central,2025,6.45196174581276,hydrogen,$/kg
5175,population_shift,net_zero_2050,central,2030,3.175411329143329,hydrogen,$/kg
5176,population_shift,net_zero_2050,central,2035,2.1277298775226328,hydrogen,$/kg
5177,population_shift,net_zero_2050,central,2040,1.2852413024854872,hydrogen,$/kg
5178,population_shift,net_zero_2050,central,2045,2.8282271511392985,hydrogen,$/kg
5179,population_shift,net_zero_2050,central,2050,2.521209279477237,hydrogen,$/kg
5181,population_shift,net_zero_2050,middle_atlantic,2025,6.456490785907447,hydrogen,$/kg
5182,population_shift,net_zero_2050,middle_atlantic,2030,3.211354627862756,hydrogen,$/kg
5183,population_shift,net_zero_2050,middle_atlantic,2035,3.1931710887172806,hydrogen,$/kg
5184,population_shift,net_zero_2050,middle_atlantic,2040,2.3284261678145453,hydrogen,$/kg
5185,population_shift,net_zero_2050,middle_atlantic,2045,3.390823968384512,hydrogen,$/kg
5186,population_shift,net_zero_2050,middle_atlantic,2050,2.910560252275314,hydrogen,$/kg
5188,population_shift,net_zero_2050,north_east,2025,6.71759321160472,hydrogen,$/kg
5189,population_shift,net_zero_2050,north_east,2030,3.467069787551214,hydrogen,$/kg
5190,population_shift,net_zero_2050,north_east,2035,3.793171492415613,hydrogen,$/kg
5191,population_shift,net_zero_2050,north_east,2040,2.9157112270313443,hydrogen,$/kg
5192,population_shift,net_zero_2050,north_east,2045,3.808322157080581,hydrogen,$/kg
5193,population_shift,net_zero_2050,north_east,2050,3.228252233253291,hydrogen,$/kg
5195,population_shift,net_zero_2050,north_west,2025,6.0461288329276766,hydrogen,$/kg
5196,population_shift,net_zero_2050,north_west,2030,3.093640457735747,hydrogen,$/kg
5197,population_shift,net_zero_2050,north_west,2035,2.303150169229466,hydrogen,$/kg
5198,population_shift,net_zero_2050,north_west,2040,1.9694947269025185,hydrogen,$/kg
5199,population_shift,net_zero_2050,north_west,2045,2.8181470679841176,hydrogen,$/kg
5200,population_shift,net_zero_2050,north_west,2050,2.683483758576376,hydrogen,$/kg
5202,population_shift,net_zero_2050,north_central,2025,6.500362529521847,hydrogen,$/kg
5203,population_shift,net_zero_2050,north_central,2030,3.1930455440095504,hydrogen,$/kg
5204,population_shift,net_zero_2050,north_central,2035,2.48756357754855,hydrogen,$/kg
5205,population_shift,net_zero_2050,north_central,2040,1.7611596026190102,hydrogen,$/kg
5206,population_shift,net_zero_2050,north_central,2045,2.8828024393050247,hydrogen,$/kg
5207,population_shift,net_zero_2050,north_central,2050,2.623256226144956,hydrogen,$/kg
5209,population_shift,net_zero_2050,south_east,2025,6.263107218439762,hydrogen,$/kg
5210,population_shift,net_zero_2050,south_east,2030,3.0967813762980274,hydrogen,$/kg
5211,population_shift,net_zero_2050,south_east,2035,2.5019219890916387,hydrogen,$/kg
5212,population_shift,net_zero_2050,south_east,2040,1.819279244936732,hydrogen,$/kg
5213,population_shift,net_zero_2050,south_east,2045,2.9404764427417014,hydrogen,$/kg
5214,population_shift,net_zero_2050,south_east,2050,2.5688083267250112,hydrogen,$/kg
5216,population_shift,net_zero_2050,south_west,2025,6.035920922482153,hydrogen,$/kg
5217,population_shift,net_zero_2050,south_west,2030,3.0484813901741177,hydrogen,$/kg
5218,population_shift,net_zero_2050,south_west,2035,2.4878208304877054,hydrogen,$/kg
5219,population_shift,net_zero_2050,south_west,2040,2.1572662045465227,hydrogen,$/kg
5220,population_shift,net_zero_2050,south_west,2045,3.186987872504605,hydrogen,$/kg
5221,population_shift,net_zero_2050,south_west,2050,2.5402439865367152,hydrogen,$/kg
5223,population_shift,net_zero_2050,texas,2025,6.184485326281039,hydrogen,$/kg
5224,population_shift,net_zero_2050,texas,2030,3.0393410284211733,hydrogen,$/kg
5225,population_shift,net_zero_2050,texas,2035,2.126749166630956,hydrogen,$/kg
5226,population_shift,net_zero_2050,texas,2040,1.6626032033396696,hydrogen,$/kg
5227,population_shift,net_zero_2050,texas,2045,2.8835429597985587,hydrogen,$/kg
5228,population_shift,net_zero_2050,texas,2050,2.5505638356148213,hydrogen,$/kg
6679,population_shift,business_as_usual,california,2025,4.681270145125748,hydrogen,$/kg
6680,population_shift,business_as_usual,california,2030,2.8580395698612824,hydrogen,$/kg
6681,population_shift,business_as_usual,california,2035,2.434091558258455,hydrogen,$/kg
6682,population_shift,business_as_usual,california,2040,2.4942107516844088,hydrogen,$/kg
6683,population_shift,business_as_usual,california,2045,1.9489768356009225,hydrogen,$/kg
6684,population_shift,business_as_usual,california,2050,1.4920088319286469,hydrogen,$/kg
6686,population_shift,business_as_usual,central,2025,3.642949789154358,hydrogen,$/kg
6687,population_shift,business_as_usual,central,2030,2.727646020204312,hydrogen,$/kg
6688,population_shift,business_as_usual,central,2035,1.9850048108598293,hydrogen,$/kg
6689,population_shift,business_as_usual,central,2040,1.81417696190996,hydrogen,$/kg
6690,population_shift,business_as_usual,central,2045,1.4574394560752095,hydrogen,$/kg
6691,population_shift,business_as_usual,central,2050,1.140573586894443,hydrogen,$/kg
6693,population_shift,business_as_usual,middle_atlantic,2025,3.9180436777816734,hydrogen,$/kg
6694,population_shift,business_as_usual,middle_atlantic,2030,2.8389961315145507,hydrogen,$/kg
6695,population_shift,business_as_usual,middle_atlantic,2035,2.1146994455107606,hydrogen,$/kg
6696,population_shift,business_as_usual,middle_atlantic,2040,1.9408806932097655,hydrogen,$/kg
6697,population_shift,business_as_usual,middle_atlantic,2045,1.5139107785556778,hydrogen,$/kg
6698,population_shift,business_as_usual,middle_atlantic,2050,1.180491987078332,hydrogen,$/kg
6700,population_shift,business_as_usual,north_east,2025,4.427775923282197,hydrogen,$/kg
6701,population_shift,business_as_usual,north_east,2030,3.137887583313164,hydrogen,$/kg
6702,population_shift,business_as_usual,north_east,2035,2.303375710480485,hydrogen,$/kg
6703,population_shift,business_as_usual,north_east,2040,2.042563140702456,hydrogen,$/kg
6704,population_shift,business_as_usual,north_east,2045,1.8782506262791376,hydrogen,$/kg
